Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
15.0,0,0.154228739,1,107.3938,1999,2,2,1,750.3566
15.35,0,0.096943078,1,196.5768,2007,3,1,1,7685.9952
14.35,0,0.017065268,1,109.5228,1999,2,2,1,1768.3648
12.6,0,0.0,1,100.8042,1985,2,0,3,3472.147
5.765,0,0.082178616,1,37.0164,2002,3,1,1,540.6296
8.315,1,0.035542581000000004,1,143.3444,1987,1,0,1,1596.5884
6.13,0,0.10217162699999999,0,53.8298,2004,0,1,1,1024.6662
14.5,1,0.128235818,1,104.1332,2004,0,1,1,205.0664
15.1,0,0.055205899999999995,0,219.4166,1997,0,2,1,6096.0648
17.25,0,0.037337632,1,163.7526,2009,2,0,2,3289.052
13.0,0,0.09924262199999999,1,46.306000000000004,1987,1,0,1,699.09
12.6,1,0.030143704,1,222.0114,1985,2,0,3,6207.9192
12.85,0,0.108412059,0,233.2642,2002,3,1,1,3950.1914
7.975,0,0.014628381999999999,1,82.325,2004,0,1,1,1331.6
10.895,1,0.032454046,1,144.8102,1997,0,2,1,3062.0142
9.17,0,0.10297881699999999,1,144.947,1997,0,2,1,4294.41
16.2,0,0.10549819199999999,1,101.47,1998,3,0,0,399.48
14.65,0,0.171355643,0,47.6692,2004,0,1,1,739.038
12.6,0,0.009585169000000001,1,102.5016,1985,0,2,0,101.2016
6.985,1,0.137926458,0,184.7608,2009,2,0,2,4042.7376
17.7,0,0.0,0,115.0834,2002,3,1,1,2764.4016
16.1,1,0.0,1,35.1558,2007,3,1,1,339.55800000000005
14.75,0,0.033076388,1,237.2906,2007,3,1,1,3089.9778
12.15,0,0.006770251999999999,1,124.473,1999,2,2,1,1231.73
12.6,0,0.142393355,1,36.419000000000004,1985,0,2,0,109.85700000000001
18.5,0,0.025813943,0,89.1172,2002,3,1,1,892.172
12.15,0,0.015548178000000001,1,211.2928,2007,3,1,1,5049.4272
16.1,1,0.159698192,1,32.0558,2004,0,1,1,1018.674
20.6,1,0.030634812999999997,0,212.9244,2009,2,0,2,2540.6928
17.6,0,0.074522745,1,228.801,1999,2,2,1,3215.8140000000003
12.6,1,0.145200948,1,35.4558,1985,0,2,0,135.8232
5.98,0,0.043651197999999995,0,146.1418,2002,3,1,1,3089.9778
13.5,0,0.094366079,1,190.9872,1999,2,2,1,2836.308
12.85,0,0.121702394,1,42.7428,2004,0,1,1,703.0848
13.6,0,0.117613212,1,194.2136,2004,0,1,1,2527.3768
9.8,1,0.045258247,1,35.9874,2004,0,1,1,282.2992
15.0,0,0.058485617000000004,1,44.7744,1999,2,2,1,679.1160000000001
12.6,0,0.00994477,1,177.83700000000002,1985,2,0,3,6528.169
12.6,1,0.087894475,1,121.17299999999999,1985,2,0,3,2586.633
16.35,0,0.113953562,0,198.2426,1998,3,0,0,790.9704
12.6,0,0.19831664899999998,1,54.3956,1985,0,2,0,272.978
7.05,0,0.084949955,1,109.7912,2004,0,1,1,1091.912
20.1,1,0.054549098,0,193.782,1987,1,0,1,1158.492
19.6,0,0.09454523599999999,1,254.7698,2009,2,0,2,5327.0658
16.35,1,0.062359467,0,224.0062,1987,1,0,1,4288.4178
13.15,0,0.092811105,1,159.7604,1999,2,2,1,4119.9704
12.65,1,0.156679617,0,238.8538,2009,2,0,2,4566.7222
14.5,1,0.09735225,1,160.7262,1999,2,2,1,1750.3882
17.75,0,0.076113671,1,111.4544,2002,3,1,1,1006.6896
14.0,0,0.023783007000000002,1,104.0332,2002,3,1,1,1435.4648
12.6,0,0.11477129800000001,1,93.9094,1985,2,0,3,3903.5854
9.895,1,0.048662357,1,261.7278,1997,0,2,1,4685.9004
10.195,0,0.211539389,1,110.9886,1998,3,0,0,111.1886
18.25,0,0.04443056099999999,1,174.208,2009,2,0,2,2596.62
6.4,0,0.14186016099999998,1,41.0796,1998,3,0,0,41.2796
5.88,0,0.0,1,154.2998,1997,0,2,1,1999.3974
6.895,0,0.022441883,0,143.8812,1987,1,0,1,2707.1428
20.5,0,0.142370445,1,90.6172,2009,2,0,2,1427.4752
14.8,0,0.13564792,0,190.8846,1998,3,0,0,191.0846
17.75,0,0.014602836999999999,0,158.6262,1999,2,2,1,3819.0288
18.6,1,0.28701714,0,48.8376,1998,3,0,0,47.9376
12.5,0,0.031112643,0,104.999,2002,3,1,1,1444.786
19.0,1,0.065621523,0,186.5214,2004,0,1,1,5275.7992
8.26,1,0.032573725,1,125.073,2009,2,0,2,985.3839999999999
9.06,0,0.009776268000000001,1,213.75599999999997,1997,0,2,1,1065.28
9.195,0,0.11535364199999999,1,58.9246,2009,2,0,2,926.7936
12.6,0,0.110901004,1,155.0998,1985,2,0,3,2768.3964
5.945,0,0.093214866,1,129.1652,2002,3,1,1,2841.6344
12.6,1,0.0,0,84.5908,1985,2,0,3,3020.0688
13.35,1,0.014649641000000001,1,207.3638,1999,2,2,1,5797.7864
12.65,1,0.07603021,1,189.0846,2004,0,1,1,4012.7766
12.15,1,0.042855388,0,181.695,2009,2,0,2,2929.52
12.6,1,0.13314425900000001,1,190.8846,1985,0,2,0,191.0846
20.85,0,0.032580705,1,180.06599999999997,2009,2,0,2,2157.192
18.25,0,0.0,1,224.1062,2009,2,0,2,4965.5364
11.3,1,0.066865326,1,260.1962,2002,3,1,1,2848.9582
17.6,0,0.018943666,1,237.359,2002,3,1,1,6145.334
5.88,1,0.030371121,1,101.79899999999999,2009,2,0,2,1960.781
12.6,1,0.132630345,1,263.8568,1985,0,2,0,790.9704
21.25,0,0.01001904,0,184.6608,2002,3,1,1,367.5216
20.2,1,0.121254236,1,94.5752,1997,0,2,1,1821.6288
9.8,1,0.063764099,0,113.8492,1987,1,0,1,1737.7379999999998
16.6,0,0.136286138,1,171.4422,2009,2,0,2,2241.7486
12.6,1,0.164391573,0,62.8194,1985,0,2,0,61.9194
7.035,0,0.02189371,1,262.791,2002,3,1,1,3681.8740000000003
7.93,0,0.0,1,121.8414,1997,0,2,1,2802.3522
15.5,0,0.0,1,41.376999999999995,2007,3,1,1,649.155
12.6,1,0.067624438,0,120.944,1985,2,0,3,1078.596
12.35,1,0.18623623600000003,1,78.7328,2002,3,1,1,1390.1904
12.6,1,0.047037323,1,96.4068,1985,2,0,3,2624.5836
12.6,1,0.099780431,0,225.2088,1985,0,2,0,447.4176
8.235,0,0.014488997,1,183.795,2002,3,1,1,2929.52
6.675,0,0.04200648,1,92.6462,2002,3,1,1,1665.8316
6.55,1,0.034575546,0,156.5288,1987,1,0,1,1571.2879999999998
13.5,0,0.07296514400000001,1,160.692,2009,2,0,2,1917.504
6.86,0,0.036530411,1,227.801,2004,0,1,1,3904.917
9.8,1,0.063946629,0,116.6492,2002,3,1,1,2316.984
14.3,1,0.034551415,1,98.1726,2009,2,0,2,685.1082
19.35,0,0.026329988999999998,0,169.2474,2007,3,1,1,3705.8428
9.3,0,0.016009057,0,250.6092,1987,1,0,1,6474.2392
12.6,0,0.048637888,1,149.7708,1985,0,2,0,150.4708
4.805,1,0.037852995,0,126.2704,2009,2,0,2,3629.9416
12.6,1,0.015016891000000001,0,248.6408,1985,2,0,3,6759.2016
14.5,1,0.059160135,0,170.7448,2007,3,1,1,2045.3376
15.35,0,0.096379585,1,196.5768,2004,0,1,1,4729.8432
21.1,0,0.029008944,1,143.3786,1997,0,2,1,866.8716
12.6,0,0.039078047000000005,1,128.3678,1985,2,0,3,3179.195
19.5,0,0.082536604,1,177.2002,2004,0,1,1,2149.2024
6.03,0,0.022684799999999998,0,178.1028,1987,1,0,1,4604.6728
20.7,0,0.170152831,1,182.6266,2002,3,1,1,2581.9724
16.5,0,0.073827748,1,208.8638,1997,0,2,1,2484.7656
12.6,1,0.010864186000000001,1,185.3608,1985,2,0,3,5329.0632
17.1,1,0.07436116,0,206.1638,2009,2,0,2,4141.276
12.6,1,0.168901843,0,43.4086,1985,0,2,0,44.6086
5.26,1,0.02455854,0,95.6068,2002,3,1,1,2332.9632
14.0,1,0.041949832,1,54.06399999999999,2004,0,1,1,1118.5439999999999
7.575,0,0.05550245400000001,0,196.5768,2002,3,1,1,1576.6144
12.6,0,0.120663214,1,95.6778,1985,2,0,3,2910.2118
16.75,1,0.00819018,1,103.7674,2004,0,1,1,2852.2872
9.3,1,0.014098693,1,197.7084,2007,3,1,1,3372.9428
15.2,0,0.0,0,256.033,1998,3,0,0,1281.665
8.6,0,0.032806066,1,143.6154,2007,3,1,1,2127.231
18.6,1,0.172446822,0,47.1376,2007,3,1,1,767.0016
12.6,0,0.024213354,1,42.4454,1985,2,0,3,293.6178
9.5,1,0.0,1,79.596,1997,0,2,1,1038.6480000000001
15.0,1,0.05468583900000001,1,60.2904,2007,3,1,1,1581.9408
6.465,0,0.124758619,1,264.1884,2002,3,1,1,3444.8492
18.5,0,0.02586664,0,88.9172,2009,2,0,2,1695.1268
6.715,1,0.121563385,1,43.7454,2004,0,1,1,545.2902
14.15,0,0.035999599,1,41.5138,1999,2,2,1,162.4552
12.6,0,0.0,1,171.7422,1985,2,0,3,6207.9192
13.5,1,0.21561193,1,98.6068,1998,3,0,0,97.2068
17.6,1,0.039381633,1,98.041,2009,2,0,2,675.7869999999999
19.85,0,0.054331235,0,198.7768,2007,3,1,1,4532.7664
12.6,1,0.056338482,1,184.62400000000002,1985,0,2,0,1304.968
7.855,1,0.161516894,1,37.0848,2004,0,1,1,447.4176
12.6,1,0.184359831,1,172.6764,1985,0,2,0,858.882
8.615,0,0.116484721,0,94.1436,2002,3,1,1,1134.5232
7.405,0,0.015302763999999998,1,89.9146,2002,3,1,1,2189.1504
12.6,0,0.136417078,1,179.766,1985,0,2,0,179.766
18.2,0,0.058707159,1,220.5456,2009,2,0,2,3094.6384
9.3,0,0.074753743,1,246.4802,1998,3,0,0,982.7208
12.6,0,0.031251369,1,93.3462,1985,2,0,3,1018.0082
21.25,0,0.024705597000000003,1,145.1102,2002,3,1,1,1603.9122
8.655,1,0.088693595,1,122.5756,2007,3,1,1,2181.1608
11.8,0,0.038235337,1,177.5686,1998,3,0,0,711.0744
12.6,0,0.048980156,0,148.705,1985,2,0,3,2996.1
12.6,0,0.194874778,1,110.2912,1985,0,2,0,218.3824
16.5,0,0.036611104,1,180.9318,1987,1,0,1,3247.7724
12.6,1,0.0,0,248.8092,2004,0,1,1,6723.2484
12.6,1,0.07802465,1,171.4422,1985,2,0,3,3448.844
12.6,0,0.157190017,1,156.8604,1985,0,2,0,316.9208
12.6,1,0.022170592000000003,0,105.199,1985,2,0,3,3199.1690000000003
15.5,1,0.156797787,1,148.6418,1987,1,0,1,3972.8286
17.25,0,0.07325106,1,76.4986,2007,3,1,1,778.9860000000001
17.5,0,0.026289984,1,253.7356,2007,3,1,1,3815.034
16.0,1,0.065328932,0,78.4986,2009,2,0,2,1791.6678
19.5,0,0.014296484,1,53.7614,1999,2,2,1,1436.7964
9.27,0,0.062038986,0,148.005,2009,2,0,2,1797.66
18.25,0,0.075908374,1,213.4218,1987,1,0,1,3846.9924
8.395,0,0.072383777,1,251.50400000000002,2007,3,1,1,7084.111999999999
9.8,0,0.024363026,1,114.0492,1987,1,0,1,2085.2856
12.6,0,0.066351687,0,65.0826,1985,0,2,0,193.7478
7.27,1,0.020823289,1,92.4488,2002,3,1,1,996.0368
17.6,0,0.041851756000000004,1,162.7526,2007,3,1,1,3124.5994
13.0,1,0.045239325999999996,1,174.1054,2007,3,1,1,4377.635
8.75,1,0.074778547,0,186.3556,2002,3,1,1,3567.3564
12.15,0,0.029583249,1,114.715,2002,3,1,1,1048.635
10.3,0,0.0,1,154.66299999999998,1987,1,0,1,2816.3340000000003
6.425,0,0.063432676,0,132.8626,2009,2,0,2,524.6504
16.6,0,0.103406065,0,116.4466,2009,2,0,2,1178.4660000000001
12.6,0,0.126585095,1,122.4098,1985,0,2,0,120.5098
10.65,0,0.04896208,1,165.8526,2007,3,1,1,3946.8624
19.6,0,0.025286582999999998,1,151.8024,1997,0,2,1,1366.2216
16.0,1,0.106752081,1,181.4634,1997,0,2,1,1090.5804
8.89,0,0.005485618,1,99.3016,2002,3,1,1,607.2096
20.25,1,0.10293224599999999,1,93.212,2002,3,1,1,1304.968
12.6,0,0.060888514000000005,1,130.1968,1985,2,0,3,1565.9616
5.175,1,0.029662795,1,105.2622,2007,3,1,1,2328.9684
4.61,0,0.0,1,173.8396,1997,0,2,1,1221.0772
12.6,0,0.0,0,231.9642,1985,2,0,3,6970.9259999999995
11.395,0,0.009918699,1,49.4034,2009,2,0,2,777.6544
17.7,0,0.116520447,1,186.0266,2004,0,1,1,2950.8256
18.0,0,0.015447454,1,159.2604,2004,0,1,1,3961.51
19.7,1,0.018098193999999998,0,104.59899999999999,2009,2,0,2,309.597
5.925,1,0.09701298900000001,0,42.9086,2007,3,1,1,758.3462
12.6,0,0.17514326,0,222.3772,1985,2,0,3,9562.2196
10.65,0,0.048785427,1,163.9526,2002,3,1,1,1644.526
14.8,0,0.019476708,1,193.0794,2004,0,1,1,3901.5879999999997
15.1,0,0.076229769,1,90.48299999999999,2002,3,1,1,1617.894
13.5,1,0.0,0,57.8562,1999,2,2,1,711.0744
16.7,0,0.022190487999999998,0,113.1886,2007,3,1,1,3335.658
13.35,0,0.0,0,217.6166,2009,2,0,2,3265.7490000000003
10.195,0,0.0,1,147.2076,1998,3,0,0,739.038
15.7,0,0.05610384,1,153.5024,2002,3,1,1,2580.6408
13.15,0,0.061381589,1,179.9976,1998,3,0,0,181.0976
13.15,0,0.022795611,0,160.192,1997,0,2,1,1597.92
12.1,0,0.040323731,0,180.0002,1987,1,0,1,4656.6052
12.8,0,0.070012633,1,262.8252,2007,3,1,1,2885.5772
12.6,0,0.044591774,1,59.6562,1985,2,0,3,2192.4794
4.805,1,0.037699422999999996,0,125.5704,1997,0,2,1,3880.2824
18.75,0,0.052040915,1,105.728,1997,0,2,1,2024.0320000000002
7.6,1,0.142292265,1,171.3448,1987,1,0,1,3238.4512
9.5,1,0.132521929,1,228.6668,2004,0,1,1,4146.6024
16.7,1,0.061122656,1,100.0384,2009,2,0,2,2463.46
5.26,1,0.041942548999999996,1,165.4868,2009,2,0,2,2293.0152
15.6,1,0.035506142000000004,1,112.4518,1997,0,2,1,3301.7022
13.65,1,0.08057337099999999,1,260.1936,1987,1,0,1,3914.9040000000005
12.85,0,0.121972274,1,43.1428,2002,3,1,1,703.0848
12.6,0,0.087436672,0,109.9228,2004,0,1,1,663.1368
12.6,0,0.136119549,0,94.1094,1985,0,2,0,190.4188
17.75,0,0.07339676099999999,0,35.1216,2004,0,1,1,830.9184
14.8,1,0.07346863099999999,0,110.85700000000001,1998,3,0,0,329.57099999999997
18.25,0,0.075132353,1,125.9046,1987,1,0,1,2365.5874
14.65,0,0.12062477099999999,1,261.7594,1998,3,0,0,523.3188
16.5,1,0.110888167,0,181.6292,1998,3,0,0,1094.5752
18.75,0,0.052252908,1,105.728,2009,2,0,2,1704.4479999999999
10.5,0,0.019046089,1,188.424,2004,0,1,1,2237.0879999999997
15.35,0,0.073397129,1,91.912,1999,2,2,1,2609.936
14.1,0,0.067011609,1,197.1084,2002,3,1,1,2182.4924
8.27,0,0.031490111,1,239.088,1998,3,0,0,719.064
12.15,1,0.132621594,0,190.1872,2009,2,0,2,3781.744
12.6,0,0.0,0,87.6856,1985,2,0,3,1845.5976
8.895,0,0.10511069199999999,0,41.1138,1997,0,2,1,690.4346
14.0,1,0.02976887,0,145.4786,1999,2,2,1,1300.3074
18.2,1,0.012229463999999999,0,56.8904,2002,3,1,1,1406.1696
17.85,0,0.052176861,1,122.8072,1997,0,2,1,857.5504
17.1,0,0.06725846,1,115.186,1999,2,2,1,2490.092
9.8,1,0.025257507999999998,0,248.5408,1998,3,0,0,751.0224
9.6,0,0.085085743,1,105.12799999999999,1999,2,2,1,1065.28
13.5,0,0.12163321,1,161.692,1998,3,0,0,159.792
17.5,0,0.098102581,1,172.9738,2002,3,1,1,4344.345
12.6,0,0.024047318999999998,1,115.515,1985,2,0,3,1980.755
7.945,0,0.01596609,1,163.52100000000002,2007,3,1,1,1794.3310000000001
12.6,0,0.008792906999999999,1,96.7384,1985,2,0,3,2956.152
5.765,0,0.072238195,1,120.0098,1987,1,0,1,1687.1372
14.1,0,0.08849163,0,231.1668,2007,3,1,1,7602.1044
20.7,0,0.170500183,1,184.1266,2009,2,0,2,1659.8394
10.6,0,0.011134396999999999,0,42.8454,2009,2,0,2,167.7816
9.3,0,0.044730667,1,245.1802,1999,2,2,1,2456.802
12.6,1,0.04179272,0,122.0072,2007,3,1,1,1347.5792
8.6,1,0.054484461,0,130.131,1997,0,2,1,1557.9720000000002
19.85,0,0.175849067,0,222.0772,1987,1,0,1,2001.3948
10.65,0,0.024069113,0,56.2272,2009,2,0,2,559.2719999999999
9.0,0,0.06953231,1,266.5884,2004,0,1,1,6624.71
10.0,0,0.045848263,1,138.518,2004,0,1,1,2237.0879999999997
20.25,1,0.07616045099999999,0,196.2794,1997,0,2,1,2731.1116
15.6,1,0.09970455800000001,0,63.1194,2007,3,1,1,1300.3074
12.5,1,0.07373505799999999,1,87.1198,1997,0,2,1,1657.1762
4.785,0,0.0931174,0,118.6098,2007,3,1,1,361.5294
6.92,0,0.038446805,0,63.5852,2004,0,1,1,751.0224
15.0,1,0.078172471,0,238.8248,2002,3,1,1,3555.3720000000003
8.365,0,0.071992202,1,38.3506,2002,3,1,1,986.7156
7.785,1,0.038210084,0,103.8964,2002,3,1,1,946.7676
10.8,0,0.0824812,0,191.6504,1987,1,0,1,2492.7552
6.57,0,0.066069578,1,261.0278,1997,0,2,1,4165.2448
8.38,1,0.046848322000000005,1,110.557,1987,1,0,1,3844.995
11.6,1,0.077164595,1,172.5106,1997,0,2,1,2566.659
11.3,1,0.066833743,1,257.2962,1999,2,2,1,2330.9658
7.67,0,0.185596553,1,35.7216,2009,2,0,2,69.2432
8.96,1,0.068925304,0,196.9768,2004,0,1,1,2759.0752
6.67,1,0.12367891,1,88.9514,2002,3,1,1,885.5139999999999
18.7,0,0.046348967000000005,1,153.6682,2007,3,1,1,1677.1502
17.85,1,0.021065311,0,261.5936,2007,3,1,1,6002.8528
12.6,0,0.077849833,1,127.20200000000001,1985,0,2,0,506.00800000000004
7.725,0,0.029236727,1,123.8414,2007,3,1,1,1340.2554
19.6,1,0.127929521,1,167.4816,1987,1,0,1,3691.1952
18.7,1,0.091560606,0,182.3292,2004,0,1,1,3831.0132
12.6,1,0.081605462,0,122.3388,1985,0,2,0,371.5164
13.35,1,0.014626901000000001,1,207.7638,1997,0,2,1,3520.0846
5.26,1,0.041837331,1,161.8868,1999,2,2,1,5077.3908
8.945,1,0.088002959,0,261.39099999999996,2009,2,0,2,1840.9370000000001
20.6,0,0.04551031,1,149.6392,2002,3,1,1,894.8352
14.6,0,0.150801606,1,48.7692,1999,2,2,1,1231.73
5.94,0,0.03495749,1,177.1344,2002,3,1,1,2854.9504
6.75,1,0.10845849800000001,0,96.9752,2002,3,1,1,958.752
16.7,0,0.022155562,0,109.5886,2009,2,0,2,1000.6974
13.5,0,0.055301055,1,34.6874,2007,3,1,1,317.5866
8.42,1,0.030816998999999998,1,230.8352,1987,1,0,1,3435.528
7.68,0,0.0711891,0,193.3162,2009,2,0,2,5772.486
17.75,1,0.029821648,0,139.9838,2007,3,1,1,1123.8704
4.92,0,0.046142232000000005,1,199.1084,2009,2,0,2,4761.8016
8.27,1,0.089735804,1,148.7708,2002,3,1,1,2708.4744
20.7,1,0.04745185,0,214.6876,1987,1,0,1,3001.4264
11.6,1,0.07715000400000001,1,170.2106,2004,0,1,1,1882.2166
12.6,0,0.181114059,1,141.64700000000002,1985,0,2,0,429.441
19.35,1,0.018562604,1,110.5544,1997,0,2,1,1565.9616
20.25,1,0.018789455,0,222.0772,1987,1,0,1,3113.2808
11.3,1,0.066674465,1,259.1962,1987,1,0,1,5179.924
11.15,1,0.143831787,1,169.979,1998,3,0,0,169.77900000000002
12.6,0,0.023402892999999998,1,108.228,1985,0,2,0,213.05599999999998
18.7,1,0.070979698,1,229.50099999999998,2009,2,0,2,1607.9070000000002
12.6,0,0.018847113999999998,1,148.0392,1985,0,2,0,447.4176
5.88,0,0.086945823,1,152.9998,2007,3,1,1,3691.1952
20.85,0,0.121438886,1,196.1452,1999,2,2,1,1565.9616
8.27,1,0.0,1,183.2924,2007,3,1,1,2406.2012
17.6,1,0.053288857,1,47.306000000000004,2002,3,1,1,605.878
18.2,1,0.066431507,0,250.1092,2002,3,1,1,4233.1564
12.6,0,0.037824735,0,109.7228,1985,0,2,0,331.5684
20.6,1,0.047936284,0,185.7556,1997,0,2,1,3942.8676
15.5,0,0.103356186,1,142.847,1987,1,0,1,1574.6170000000002
15.35,1,0.055067732,0,146.5734,1987,1,0,1,2375.5744
9.8,1,0.063916425,0,117.1492,1999,2,2,1,2780.3808
11.65,1,0.059063036,1,172.0422,2007,3,1,1,1379.5376
16.35,0,0.013442036000000001,1,104.52799999999999,2007,3,1,1,1065.28
12.6,0,0.01724183,1,197.0768,1985,2,0,3,8868.456
18.7,0,0.08977721400000001,1,256.4672,2007,3,1,1,5369.0112
16.5,0,0.028418817000000002,1,92.8146,1997,0,2,1,2097.9358
5.48,0,0.015108193999999998,1,83.725,1997,0,2,1,1165.15
9.6,0,0.035780385,1,241.317,2007,3,1,1,3645.255
12.6,1,0.073462632,1,52.364,1985,0,2,0,53.263999999999996
9.06,0,0.009816092,1,211.856,2009,2,0,2,3621.952
15.6,0,0.172946916,0,114.1518,2002,3,1,1,1821.6288
16.75,1,0.024892129,1,37.8822,1999,2,2,1,589.2330000000001
11.8,0,0.022824491000000002,1,177.0686,1987,1,0,1,3022.0662
9.5,1,0.0,1,231.3668,1987,1,0,1,5759.17
9.0,1,0.069229076,0,55.9614,2002,3,1,1,386.8298
10.195,0,0.051766042000000005,0,34.5558,2002,3,1,1,441.4254
15.1,0,0.09514008800000001,1,159.9604,2004,0,1,1,2852.2872
13.0,1,0.044976367,1,176.2054,2004,0,1,1,1225.7378
12.6,0,0.212293753,1,92.2778,1985,0,2,0,469.389
12.6,0,0.025354072000000002,1,144.476,1985,2,0,3,3661.9
10.3,0,0.195721125,1,156.463,1998,3,0,0,312.926
6.96,0,0.077508015,1,92.3146,2009,2,0,2,1094.5752
16.75,0,0.045009952,1,186.8556,1987,1,0,1,2440.8228
12.6,1,0.037962696000000004,0,97.5726,1985,2,0,3,978.7260000000001
12.6,1,0.18744331399999997,0,220.4772,1985,0,2,0,444.7544
5.88,0,0.08638484099999999,1,153.2998,1987,1,0,1,2153.1972
12.6,1,0.158947217,0,145.5102,1985,2,0,3,5978.2182
18.85,0,0.14161543599999998,1,169.0132,2004,0,1,1,1860.2452
16.0,0,0.0,1,228.8668,1997,0,2,1,1612.5676
11.5,0,0.01484819,1,172.108,1987,1,0,1,2077.2960000000003
7.31,0,0.026843265,1,109.757,2002,3,1,1,1208.427
16.7,0,0.070154899,0,218.185,1997,0,2,1,5193.24
9.895,1,0.028765486,1,115.3492,1999,2,2,1,1274.3412
12.6,0,0.012656358999999999,0,37.8822,1985,2,0,3,1021.3372
8.895,0,0.0,0,178.437,1997,0,2,1,1235.059
7.93,0,0.005547386,1,121.5414,2004,0,1,1,1340.2554
7.645,1,0.0,1,41.7112,2002,3,1,1,852.2239999999999
14.6,0,0.02575512,1,199.6084,2002,3,1,1,3769.7596
12.6,1,0.027214272,1,159.692,1985,2,0,3,3515.4240000000004
8.02,0,0.111666665,1,155.2998,2002,3,1,1,1230.3984
5.945,0,0.09302620699999999,1,128.7652,1997,0,2,1,516.6608
6.98,0,0.041189152,1,82.8934,2002,3,1,1,818.934
10.1,0,0.046584552,1,61.2878,1997,0,2,1,1272.3438
19.1,0,0.097280981,0,232.6958,2007,3,1,1,5375.0034
14.35,0,0.080922439,1,80.096,2009,2,0,2,1278.336
11.6,0,0.017780986000000002,1,177.3686,2002,3,1,1,1777.6860000000001
15.7,0,0.055979703,1,151.9024,2004,0,1,1,1062.6168
11.85,0,0.132645493,0,96.9726,2004,0,1,1,1174.4712
17.5,0,0.026182757999999997,1,253.6356,1999,2,2,1,5086.712
12.6,1,0.0,0,188.2556,1985,2,0,3,4693.89
8.38,1,0.04688734,1,107.95700000000001,1997,0,2,1,2966.139
12.5,0,0.07135477400000001,1,125.70200000000001,1999,2,2,1,2530.04
12.85,0,0.0,1,254.704,2004,0,1,1,2530.04
15.5,1,0.086320509,1,48.1692,2007,3,1,1,985.3839999999999
12.6,0,0.137539574,1,38.8506,1985,0,2,0,37.9506
12.6,0,0.010467749,1,162.9526,1985,0,2,0,822.263
11.1,0,0.044814962,1,174.4054,2004,0,1,1,4027.4242
14.35,1,0.09091364199999999,1,231.2984,1997,0,2,1,3243.7776
17.35,0,0.020559846,1,78.7618,1997,0,2,1,1288.9888
12.6,1,0.037681359,1,125.1046,1985,2,0,3,3859.6426
15.1,0,0.095545715,1,157.3604,2009,2,0,2,4436.8912
12.15,0,0.018395194,1,251.6698,1987,1,0,1,6088.0752
10.695,1,0.087272074,1,153.7972,2007,3,1,1,2025.3636
12.6,0,0.145464606,0,105.7648,1985,2,0,3,2596.62
7.825,1,0.149890395,1,159.0288,1987,1,0,1,1257.0304
18.35,0,0.041634206,1,188.1872,1987,1,0,1,3781.744
12.6,0,0.043029436,1,94.7436,1985,2,0,3,1701.7848
17.85,0,0.06594351,1,149.105,2002,3,1,1,4643.955
16.75,0,0.032637373,1,191.6162,1999,2,2,1,3463.4916
10.395,1,0.091096531,1,52.3008,1987,1,0,1,2226.4352
9.065,0,0.115307979,1,97.0094,2004,0,1,1,856.8846
7.945,0,0.015873285,1,161.321,2004,0,1,1,2773.0570000000002
7.325,0,0.156307983,0,92.2146,1998,3,0,0,91.2146
13.15,0,0.024790707000000002,1,177.5686,2007,3,1,1,3910.9092
10.5,1,0.093746136,1,211.9244,2004,0,1,1,4869.6612
6.615,1,0.09215837699999999,1,251.1408,2002,3,1,1,3254.4304
15.0,0,0.046469277,0,123.8414,2002,3,1,1,1340.2554
12.6,1,0.033144602999999995,0,62.7536,1985,0,2,0,61.2536
6.11,1,0.102901425,0,128.4968,2004,0,1,1,1435.4648
14.65,0,0.17066366100000002,1,56.4614,2002,3,1,1,1436.7964
10.1,0,0.024213342000000002,1,116.715,2002,3,1,1,1281.665
12.6,0,0.08279545,1,245.8776,1985,2,0,3,4705.8744
18.7,0,0.037622954,0,110.7886,1997,0,2,1,1334.2632
6.035,1,0.066155883,1,184.424,2007,3,1,1,4660.6
8.35,1,0.12686971800000002,1,74.4354,1997,0,2,1,1128.531
15.5,1,0.025409912000000003,1,83.2934,1999,2,2,1,1883.5482
17.75,0,0.07638928099999999,1,111.1544,2007,3,1,1,1118.5439999999999
12.6,0,0.053113720999999996,1,44.376999999999995,1985,2,0,3,1211.756
18.25,0,0.07595723,1,214.1218,2004,0,1,1,1282.3308
12.6,0,0.120986139,0,216.1166,1985,0,2,0,435.4332
6.4,0,0.084885375,1,39.2796,1999,2,2,1,701.7532
8.71,0,0.139795569,1,47.2376,2009,2,0,2,910.8144
12.6,0,0.02573918,1,120.744,1985,2,0,3,3954.8520000000003
12.6,0,0.143591586,1,213.5534,1985,0,2,0,430.1068
17.7,0,0.029999652999999998,1,169.7816,2002,3,1,1,2013.3792
15.6,0,0.037901015,1,124.1704,2007,3,1,1,1877.556
6.57,0,0.09679995300000001,1,192.382,1987,1,0,1,4247.804
12.6,0,0.048830264000000005,1,113.1176,1985,2,0,3,2404.8696
11.8,0,0.022879017,1,176.0686,1999,2,2,1,533.3058
6.89,1,0.136314863,1,195.082,1987,1,0,1,2703.1479999999997
8.51,0,0.016143388999999998,1,194.2478,2002,3,1,1,2324.9736
